unitid,year,f1b01,f1b02,f1b03,f1c011,f1d01,f2e011,f2b01,f2b04
175078,2022,13852000,0,0,20749000,59579000,,,
175236,2022,9488000,0,0,21372000,46028000,,,
175263,2022,4399000,0,0,10308000,22467000,,,
175272,2022,40101000,0,0,58585000,148349000,,,
175315,2022,16663000,0,0,35545000,92556000,,,
175342,2022,9895022,29999903,198603,12067184,102867766,,,
175519,2022,1131427,12296095,1278757,12374455,38561880,,,
175573,2022,3065534,15647506,2554749,15199018,48446888,,,
175616,2022,16375905,7293941,1598121,20228023,71850791,,,
175643,2022,6112642,3425600,3408897,8268049,42547317,,,
175652,2022,8831618,4518697,1919242,12813155,50403353,,,
175786,2022,10329212,53495690,3123785,43362432,163042219,,,
175810,2022,4564060,12041390,3530088,19031405,67503368,,,
175829,2022,4528744,5891104,4751364,31061457,68267990,,,
175856,2022,49753884,25985136,2500571,54389282,212899587,,,
175883,2022,1897608,14743843,3889386,20523688,59636719,,,
175935,2022,6525820,9703764,2465158,16253195,46093300,,,
175999,2022,0,6543741,370816,0,79610057,,,
176008,2022,2115156,5092950,854548,12632553,37581239,,,
176017,2022,279450661,125187566,19926490,331615988,2360936829,,,
176035,2022,12683954,9026556,6763445,17419458,73649310,,,
176044,2022,3724461,7858451,213670,13983831,63597780,,,
176071,2022,18313122,3703093,7895607,37363248,159416495,,,
176080,2022,212533671,168818106,31104543,162683268,924562778,,,
176169,2022,4302907,6327550,2760724,17366285,44479623,,,
176178,2022,14285961,25164576,2868679,23365086,108309972,,,
176239,2022,7669093,16182086,4943878,22020168,77989788,,,
176354,2022,2348240,5185300,1571887,9423549,29097284,,,
176372,2022,92882481,58743161,9368652,91065023,385105901,,,
176798,2022,537750,57901,216070,1263389,,,,
176965,2022,72639152,2358777,0,86458223,201237982,,,
176983,2022,117209,123657,660354,3050065,,,,
177135,2022,11914239,7802848,1563506,19068488,52357242,,,
177250,2022,4866058,1127613,628667,8724694,36402912,,,
177436,2022,113116,0,55615,421976,,,,
177472,2022,27333708,5014945,4248736,37758877,139710286,,,
177551,2022,4667084,4557598,2921057,11865831,51141604,,,
177676,2022,4601980,0,0,17477973,50035416,,,
177940,2022,4983479,245470,0,12777856,73239926,,,
177977,2022,14593786,0,0,14511366,49800413,,,
177995,2022,2831260,4186910,12545878,61043853,150064055,,,
178217,2022,4343354,2357626,1397951,6875261,38854462,,,
178341,2022,12774423,2557714,2216438,30108512,80191876,,,
178387,2022,21388982,262958,38769,17427722,80407567,,,
178396,2022,310706655,143618089,71574961,345378819,2966273077,,,
178402,2022,151491632,31373832,10278099,147402658,466211437,,,
178411,2022,62403172,23869262,9552000,91279230,248201964,,,
178420,2022,72380370,8512414,15449158,83443622,249286801,,,
178439,2022,0,0,697339,11924333,124589081,,,
178448,2022,8702378,0,0,12748093,42556573,,,
178615,2022,20158795,2900875,227415,42533250,87112190,,,
178624,2022,47825807,3388269,3251617,49677648,133759465,,,
178828,2022,34652,0,0,624450,,,,
179308,2022,19677775,0,0,77031511,263157367,,,
179344,2022,1336543,1165642,1098521,4436880,19310460,,,
179539,2022,10264068,2729672,5572981,16337754,54747730,,,
179557,2022,53517484,2662349,7486242,60038315,181718751,,,
179566,2022,127816474,22872437,10163520,132858780,394323325,,,
179645,2022,2702590,0,0,8526132,33198695,,,
179715,2022,3655098,0,0,8838698,28811839,,,
180151,2022,842750,56657,24902,1866180,11086798,,,
180160,2022,228000,8455345,93000,3357517,9263390,,,
180179,2022,16823555,2928992,367519,21034544,67865703,,,
180197,2022,6147570,2307367,1003267,10992657,36929975,,,
180203,2022,304828,7230074,0,2153417,10238461,,,
180212,2022,1087952,14948454,488415,3250715,17994410,,,
180249,2022,2504873,306792,174739,6859446,17020156,,,
180276,2022,1968298,475202,83015,5278472,12563040,,,
180328,2022,888412,10180406,0,747038,14114819,,,
180373,2022,1906258,1591567,291438,2786955,11616020,,,
180416,2022,11793195,7526384,1699266,17042346,65619892,,,
180461,2022,189473334,120047804,6303478,129523262,623778687,,,
180489,2022,77578908,77507160,5341245,83475394,386753350,,,
180522,2022,4648441,1295158,196839,8399780,24571186,,,
180692,2022,7253040,1684083,232806,8902508,31248152,,,
180902,2022,6478879,0,0,32458233,96928197,,,
180948,2022,9976219,1134038,0,11778351,59808334,,,
181215,2022,32815626,4140548,1849049,50707461,139769544,,,
181303,2022,12766694,0,0,65674346,178774188,,,
181312,2022,2794878,0,0,11169279,36957346,,,
181394,2022,97741511,24198369,5453201,135290443,321278310,,,
181419,2022,273651,8872216,98577,1619798,9722130,,,
181428,2022,70062999,140869091,17874820,194917555,696104818,,,
181464,2022,220924166,157808969,13645053,270012355,1219963651,,,
181491,2022,6294809,0,0,26072432,75925780,,,
181534,2022,6381181,65411,0,9272336,31192314,,,
181640,2022,15569512,0,0,60892981,153339823,,,
181747,2022,0,4231650,0,4211931,66254373,,,
181765,2022,730003,26,556,2473617,7728808,,,
181783,2022,17406365,744616,0,24107903,72431519,,,
181817,2022,1796220,0,0,11844731,36852655,,,
182005,2022,54279000,9404000,4512000,128462000,310045000,,,
182281,2022,229406000,52451000,24008000,376747000,884276000,,,
182290,2022,154479071,156509731,19219975,238184939,779336622,,,
182306,2022,6881000,2694000,712000,13795207,38809000,,,
182500,2022,16090000,4773000,1861000,31976000,84869000,,,
182519,2022,0,1142000,0,0,29695000,,,
182564,2022,5785000,2768000,394000,10102000,34283000,,,
182829,2022,11827367,0,0,7980000,14265969,,,
183044,2022,192013322,98250775,24265140,158120689,640490349,,,
183062,2022,29588654,2056447,1382683,31144927,90032775,,,
183071,2022,10126439,92783,0,9968567,13758482,,,
183080,2022,40987104,1336758,200646,33397305,109739351,,,
183099,2022,13334745,288373,457014,13588752,39207255,,,
183105,2022,3418925,121553,134773,3905728,15439225,,,
183114,2022,3541093,83562,113035,4456507,12519384,,,
183123,2022,3298172,83067,132423,4246714,14536529,,,
183132,2022,10333524,343362,377509,10372032,27663347,,,
183141,2022,6062478,116926,240784,5031498,20003470,,,
183150,2022,8607168,213344,274711,7146976,22336496,,,
183257,2022,8013943,0,3119117,3824584,19474461,,,
183327,2022,0,0,0,0,-26841354,,,
183655,2022,6597012,1922193,969214,20325786,66139025,,,
183743,2022,48080673,15248260,8898600,50461235,147705492,,,
183859,2022,29296620,7919737,6107942,30446223,115140049,,,
183877,2022,18985767,1727982,557457,15472164,68145643,,,
183938,2022,16573327,2540963,2649647,40246638,110825306,,,
183983,2022,396618,0,0,569556,,,,
184180,2022,25975580,10967727,11180470,27149128,78841664,,,
184205,2022,5095916,1818764,557620,9702233,37838844,,,
184481,2022,24676680,2999132,1502980,17665835,133243905,,,
184782,2022,228850822,23127735,19210432,256465822,737457762,,,
184791,2022,14773265,1102523,525770,21501554,85893514,,,
184995,2022,4843338,31215374,8559074,36960302,108020766,,,
185129,2022,48717504,3712398,16231108,59454782,161561397,,,
185262,2022,100640203,3407746,4766543,134813376,318357741,,,
185509,2022,22397790,5008252,3115849,31152124,83689155,,,
185536,2022,20031806,5150191,6486407,37206922,115800605,,,
185590,2022,183308000,14638000,2444000,187363000,541808000,,,
185828,2022,147487000,69129000,45242000,146382000,507202000,,,
185873,2022,22884821,3563684,1499694,31104309,94277851,,,
186034,2022,5238622,13774834,11971268,31155657,96808918,,,
186201,2022,53967000,8151000,1377000,68097000,167888000,,,
186371,2022,92197000,11296000,3579000,96569000,213662000,,,
186380,2022,751253000,435960000,103070000,856923000,3929283000,,,
186399,2022,233715000,24907000,3681000,183996000,485159000,,,
186469,2022,6825905,1365664,614410,4718666,16786260,,,
186645,2022,16591195,507225,10348123,25824875,71024975,,,
186876,2022,92585787,12141512,3027867,80449851,256111259,,,
187046,2022,37674516,178558,562254,0,73082607,,,
187134,2022,109956000,5716000,10909000,78519000,244177000,,,
187198,2022,22915926,15379252,1168168,38931381,115025034,,,
187444,2022,84339863,3737062,0,96065593,237145969,,,
187532,2022,13722012,23497171,4125400,84924533,243176380,,,
187596,2022,1646427,0,0,11000908,52209739,,,
187620,2022,8425709,10580213,2433597,27756841,,,,
187639,2022,622681,7598924,1042116,6999814,26493849,,,
187648,2022,17021941,2300082,3616594,23241524,75525564,,,
187666,2022,1553003,4443857,1274761,8209056,27238837,,,
187745,2022,2098494,1556237,0,8323298,35792869,,,
187897,2022,16374314,10201675,3274411,25300361,85125043,,,
187903,2022,3142048,6509465,917330,9375912,117331979,,,
187912,2022,3168977,1653138,1625455,7838850,16832492,,,
187958,2022,1339286,769210,333847,8345027,,,,
187967,2022,8838529,60234275,3118506,17857100,156906570,,,
187976,2022,708593,501499,118312,1286985,,,,
187985,2022,122785514,336656389,42060158,267565532,3099112982,,,
187994,2022,1856941,1938222,357730,5589673,,,,
188003,2022,839169,1544353,376578,3766027,,,,
188021,2022,777479,1193723,268422,3105844,,,,
188030,2022,62620832,84219456,17139665,126616435,654737304,,,
188049,2022,506543,2089093,249183,4790022,,,,
188058,2022,3485528,6204885,1036275,7646344,28928711,,,
188100,2022,7234692,2188871,2861777,29620826,82246490,,,
188137,2022,4108263,9989611,2372595,15277759,65629383,,,
188216,2022,92464,5438586,336940,4562549,,,,
188225,2022,618888,3055328,697962,3150635,,,,
188261,2022,443319,63235,120374,1556323,6720791,,,
188304,2022,11781696,2537163,3620390,17049657,58749782,,,
188438,2022,6598293,2112753,1342846,13134862,43442022,,,
189547,2022,11274179,1789676,1244801,25960691,59292857,,,
189839,2022,6566058,158915,1173017,10959567,36306560,,,
190035,2022,6717334,2048722,16157201,52736942,497796662,,,
190053,2022,1457819,2605759,35354,2848279,14649900,,,
190169,2022,2376453,2297537,39699,7583848,21567234,,,
190442,2022,7792747,3284505,0,14117405,35167435,,,
190512,2022,90336457,2266333,579722,197646818,373258187,,,
190521,2022,16520790,3790007,9963499,198049209,480747289,,,
190530,2022,2475185,3356475,7305247,100222756,260342626,,,
190549,2022,50673882,6270478,1403347,176823118,374547122,,,
190558,2022,34108993,3326396,1856901,122660408,259853053,,,
190567,2022,48156284,36483765,4289665,294666831,708868179,,,
190576,2022,36070591,21440749,4485441,190743972,427923753,,,
190585,2022,4259834,1763511,2571726,64744468,150137031,,,
190594,2022,100613076,19303108,3019931,211040622,461773446,,,
190600,2022,44847091,7283722,731828,192735331,439567908,,,
190619,2022,7095129,1774485,1977253,108837454,214042901,,,
190628,2022,12668375,4161888,2913361,136562856,289262696,,,
190637,2022,35671938,9114416,1343780,160136878,330582740,,,
190646,2022,4834282,1444744,1546786,79544880,192537308,,,
190655,2022,22719292,2805579,4948450,145629588,305568495,,,
190664,2022,57767622,16509294,826469,175254668,387224298,,,
190673,2022,15730626,1397368,2205744,111411058,216645409,,,
190682,2022,10422035,94040,80,19646057,39878119,,,
190691,2022,14144152,2655817,2158696,74837948,163975001,,,
190840,2022,15991985,818791,1191021,23935459,76879909,,,
191083,2022,22617253,27691595,3312524,53277927,130930709,,,
191126,2022,79473186,217062,630925,116217101,264246891,,,
191199,2022,11644371,10676521,562454,19211613,57505215,,,
191302,2022,2855660,1171293,1231558,7745539,20727232,,,
191339,2022,7070728,1568398,928074,14754944,49046722,,,
191612,2022,5238759,1685942,178388,7797604,31262411,,,
191719,2022,30699312,0,5939718,63213802,131024665,,,
191986,2022,8725380,1185784,693593,14845138,43555172,,,
192022,2022,4121167,5228657,1423877,9013294,40575341,,,
193283,2022,7430509,4604345,2831822,15477688,59791356,,,
193326,2022,23304432,4460488,8436874,56688961,160798064,,,
193478,2022,42157993,0,0,86696011,221991588,,,
193946,2022,8576582,1021126,743754,25846664,58074133,,,
194028,2022,2168726,152183,72063,4220140,18076616,,,
194222,2022,13197808,3472356,1664773,27006764,89525229,,,
194240,2022,17814984,336251,1125628,35361832,75467413,,,
194259,2022,210930,0,0,214423,,,,
195058,2022,16714850,0,14028977,29870997,79708724,,,
195322,2022,4555420,1429050,2899974,8455979,36666347,,,
195827,2022,0,22214506,630502,6305064,1519915348,,,
195988,2022,3437411,153135,491937,5068873,19956278,,,
196006,2022,12245130,976979,8215,41187263,98425445,,,
196015,2022,12859460,663593,482713,30761032,76308740,,,
196024,2022,9524890,419171,7573,30238035,72506402,,,
196033,2022,8079887,1388334,660017,24230073,75669961,,,
196042,2022,42967776,944179,1185008,91666226,189259314,,,
196051,2022,8721791,115831,886653,30677193,76648918,,,
196060,2022,105021267,80940149,12757930,208276800,623581543,,,
196079,2022,144996974,33423976,5556525,223205617,649857433,,,
196088,2022,314568610,146576710,14364438,476516645,1319485055,,,
196097,2022,269899598,213892844,6166009,509440372,3352018411,,,
196103,2022,12229699,7848494,6326314,40715178,100416675,,,
196112,2022,13150145,32041121,104437452,33206507,427004052,,,
196121,2022,31843797,3305048,759757,81228889,191637259,,,
196130,2022,26191603,1266841,1615122,83781466,225515311,,,
196149,2022,35558777,1509715,835845,66829827,194289263,,,
196158,2022,16425447,1888593,629381,52455600,123906530,,,
196167,2022,20170676,2441121,120570,54441023,134533082,,,
196176,2022,36443024,1631779,760589,83258691,202918998,,,
196185,2022,26254192,4879298,412840,57938305,175265043,,,
196194,2022,34556867,1027846,907005,79158091,200996586,,,
196200,2022,9098285,2132933,769030,45532023,99804285,,,
196219,2022,21260006,1996642,749662,57374054,138681213,,,
196228,2022,12963511,2294600,204353,23246262,61854794,,,
196237,2022,19882278,991321,1146607,49078936,113635193,,,
196246,2022,22708971,2855974,2383327,54815554,144999800,,,
196255,2022,51000464,31447328,5644505,117716057,691913688,,,
196264,2022,43360954,1858069,181677,61677413,143198035,,,
196291,2022,17460419,1045138,217908,28668346,74937467,,,
196307,2022,38253655,30405240,1879983,93575401,1830124916,,,
196565,2022,7115323,7850231,711142,14196768,41517647,,,
196699,2022,5475252,1677087,617329,14920373,31798315,,,
197027,2022,0,0,0,18612806,,,,
197036,2022,0,0,0,204212801,,,,
197294,2022,27008305,2765147,7234662,65178778,137154510,,,
197814,2022,1663325,602601,151415,12311540,29220414,,,
197850,2022,2239012,0,202261,10023737,48947661,,,
197869,2022,140323407,6993755,2017526,157686216,563375550,,,
197887,2022,4247530,0,0,29154535,78710246,,,
197966,2022,1285197,0,0,7326699,26415965,,,
198011,2022,612013,0,0,5486510,19351404,,,
198039,2022,1825161,0,309205,10903894,51553792,,,
198084,2022,848970,0,0,12603946,41020448,,,
198118,2022,2778941,0,2428151,18842804,67964166,,,
198154,2022,10424037,0,0,50762187,113868795,,,
198206,2022,1723923,0,0,10876824,26507662,,,
198233,2022,4496208,0,85000,29634240,55525282,,,
198251,2022,3712386,0,0,28571157,62447133,,,
198260,2022,22778882,0,0,69456744,260456988,,,
198321,2022,2487707,0,0,12917273,46299575,,,
198330,2022,4090216,0,0,21423340,51076813,,,
198367,2022,2121344,0,0,15132318,39140265,,,
198376,2022,2375906,0,263844,14377344,65011719,,,
198455,2022,9521032,166277,360776,26266327,70704773,,,
198464,2022,186784895,44205241,6917407,304907677,1080157346,,,
198491,2022,760885,0,0,7917495,31143166,,,
198507,2022,6661947,0,0,18490408,90622670,,,
198534,2022,12543826,0,0,61549538,186775983,,,
198543,2022,18367921,10557,0,44310221,161188779,,,
198552,2022,8161348,0,0,31091749,100478787,,,
198570,2022,4268736,0,320029,21192956,68200930,,,
198622,2022,7337139,0,0,46459602,145730121,,,
198640,2022,522774,0,0,5912172,16077368,,,
198668,2022,761106,168072,381064,11035997,25239380,,,
198710,2022,703453,0,0,9065887,23897621,,,
198729,2022,399369,0,0,6621057,28590644,,,
198774,2022,3867117,0,0,20764971,62213014,,,
198817,2022,1314858,0,0,18860231,54973855,,,
198905,2022,254784,0,0,4530840,11174323,,,
198914,2022,347059,0,0,5167367,16088609,,,
198923,2022,483018,0,0,6571355,16918102,,,
198987,2022,2757712,0,0,12226664,36614610,,,
199023,2022,708691,0,0,4371544,13184606,,,
199087,2022,2306871,8705,211297,15104167,34836999,,,
199102,2022,82022631,36680641,436044,91994277,448856087,,,
199111,2022,18999017,2018356,971799,27786047,116905190,,,
199120,2022,464123452,833459143,12258217,839600737,3738047976,,,
199139,2022,231098621,39265188,2851692,263805369,861596649,,,
199148,2022,96820534,33682994,9796368,163645535,502908667,,,
199157,2022,39543150,13127130,434076,98578265,296282063,,,
199175,2022,0,0,0,0,519216079,,,
199184,2022,17262163,12576,0,24389391,87024728,,,
199193,2022,352522696,215265430,43227687,510448096,1865770111,,,
199218,2022,125740431,8213704,2998347,152083309,444714590,,,
199263,2022,269024,0,0,3540493,11333374,,,
199281,2022,23778906,53476,610286,45173485,206315381,,,
199324,2022,930628,0,0,9699676,20934805,,,
199333,2022,6724805,0,0,31828057,93259355,,,
199421,2022,1567328,0,0,11829779,34493542,,,
199449,2022,822729,1147547,44645,12895967,38990718,,,
199467,2022,120429,0,54525,4014338,10455640,,,
199476,2022,1112913,0,0,14340514,45310860,,,
199485,2022,645113,0,0,8444501,27663341,,,
199494,2022,4125252,0,0,28623989,74892001,,,
199625,2022,908090,60539,13897,8610067,26861191,,,
199634,2022,4113077,0,0,15090822,59160770,,,
199722,2022,776094,0,0,8138656,39111338,,,
199731,2022,1175483,117229,112428,14842306,32491333,,,
199740,2022,1608223,42792,429084,8266371,30155906,,,
199768,2022,1542463,0,300000,9445887,33160523,,,
199786,2022,2223078,0,0,17600567,65266598,,,
199795,2022,475653,0,0,7814736,17158613,,,
199838,2022,2495201,0,445162,11779478,36264380,,,
199856,2022,29814064,935566,508707,95369892,308219291,,,
199892,2022,2645001,0,0,17363188,44544759,,,
199908,2022,1177859,0,0,9139786,34785231,,,
199926,2022,1400135,123239,0,17330735,41263694,,,
199953,2022,984252,0,0,8640115,24569256,,,
199999,2022,23650467,0,0,43622456,197103617,,,
200004,2022,41713211,4992899,1233034,85634563,318865701,,,
200022,2022,13543288,1125883,2318006,23074355,50243564,,,
200059,2022,7602659,398910,5450,10176896,28422880,,,
200086,2022,543255,6374140,184273,1495479,12666864,,,
200192,2022,3473524,716957,748390,6700521,18265219,,,
200208,2022,17316,4846969,180148,2091482,12024192,,,
200226,2022,5706795,4286830,631347,6599955,27894764,,,
200253,2022,15224217,4425772,2155683,19289770,59820669,,,
200280,2022,188709679,89920171,30517029,197701182,614915538,,,
200305,2022,8498163,837186,600212,18495443,51196878,,,
200314,2022,2768788,525495,332832,4706569,13468314,,,
200332,2022,116718433,55875718,8882839,126509946,504565054,,,
200341,2022,1442259,101625,933531,6940276,17679071,,,
200466,2022,1308862,17561836,149010,2895814,20440008,,,
200572,2022,6983893,415375,28044,13560159,39832360,,,
200800,2022,110950033,9681918,4144268,123924641,324065507,,,
201034,2022,2182552,889491,94377,3001054,,,,
201098,2022,327225,90895,0,392330,,,,
201131,2022,1048693,809394,304376,1470724,,,,
201159,2022,1184119,382019,278194,1105762,,,,
201283,2022,2242521,97413,424209,3241010,11869242,,,
201441,2022,165742652,8136453,3869507,168457236,394737522,,,
201478,2022,1745172,0,512835,1785460,,,,
201496,2022,4974574,0,0,2101631,,,,
201539,2022,576056,0,0,1062562,,,,
201672,2022,6655238,400123,251383,12238606,32184803,,,
201690,2022,13140183,13111624,6261649,14609283,99541421,,,
201803,2022,412941,0,299237,968206,,,,
201885,2022,485415886,175013943,5918828,431256833,1542808083,,,
201928,2022,16300326,1725345,883479,28295818,83601508,,,
201946,2022,15998645,751430,10027,16742914,,,,
201955,2022,21006033,34482,4676,26432941,,,,
201973,2022,7634601,4093858,143689,13077281,50240894,,,
202134,2022,161384494,11914900,5151288,153129703,346992281,,,
202152,2022,748102,0,0,1236285,,,,
202222,2022,56943441,63390103,2600648,75548369,256055689,,,
202356,2022,33520330,6997906,1083355,124227128,339694883,,,
202648,2022,6916827,327007,137833,8776246,27470864,,,
202657,2022,2558180,0,0,2791169,,,,
202949,2022,2849214,1704701,948353,7865449,,,,
202985,2022,454369,0,0,393791,,,,
203030,2022,280991,0,0,1195859,,,,
203155,2022,14513453,9594691,1778871,8534203,48197739,,,
203331,2022,9447947,3985321,1476486,35087288,92460063,,,
203447,2022,4746756,80496,61602,7462738,,,,
203456,2022,2821100,11896,0,3294367,,,,
203465,2022,13077348,73879,203950,15782383,,,,
203474,2022,5654829,15423,0,8095553,,,,
203483,2022,5672995,857028,130800,8720367,,,,
203492,2022,3915812,0,57779,6107264,,,,
203517,2022,239289391,25253165,11357743,228225989,683101000,,,
203526,2022,5486420,722,0,6729740,,,,
203599,2022,9378848,564945,528917,32485249,71504553,,,
203614,2022,2853897,0,0,3776780,,,,
203678,2022,6782981,1205299,473470,8315031,24350951,,,
203748,2022,10221905,9539853,2265628,45944142,147535909,,,
203881,2022,4536157,894578,443830,8466124,19552677,,,
203942,2022,327245,0,0,353827,,,,
204006,2022,16324175,1566179,45303,16003606,,,,
204015,2022,12221540,71659,50669,7419106,,,,
204024,2022,304274111,16325259,3132594,223063155,637586657,,,
204158,2022,929004,23486,822248,1548722,,,,
204255,2022,4631119,928900,350559,5888049,20489643,,,
204422,2022,5961226,5535556,758424,7568891,25188428,,,
204440,2022,13374589,4413138,218355,19151492,34690650,,,
204459,2022,207528,0,232334,302018,,,,
204477,2022,42170385,13325959,1222532,24624133,85799755,,,
204662,2022,3132110,428793,0,5933666,10648548,,,
204671,2022,5555653,28546,0,8117919,13809735,,,
204680,2022,5747958,99432,0,8744956,15549388,,,
204699,2022,6240678,80578,0,9261003,15738429,,,
204705,2022,15582923,61150,12864,15301451,36668005,,,
204796,2022,966800515,444251827,85962826,1245302171,8184283195,,,
204802,2022,1946637,1858,199683,3256546,,,,
204820,2022,3143458,19049,1575961,6212450,,,,
204839,2022,3566837,16108,352686,5253145,,,,
204848,2022,3517850,376,280845,5434551,,,,
204857,2022,273012188,36261362,2698223,251244651,686564906,,,
204866,2022,3604004,0,347100,5676344,,,,
204945,2022,26746814,1574668,461338,35557266,87584633,,,
204981,2022,702668,292244,0,666902,,,,
205443,2022,19713441,4835170,856564,19246695,69064922,,,
205470,2022,32461241,6223760,774529,90531925,196413367,,,
205841,2022,21895698,21383626,1111040,39053337,97671244,,,
205966,2022,4720532,0,2377725,7824068,28155326,,,
206011,2022,3418795,3389388,272223,5708982,19114105,,,
206084,2022,172514531,44350549,2568663,247096514,988224944,,,
206172,2022,87934,0,223109,130830,,,,
206181,2022,860428,0,0,1664292,,,,
206321,2022,675182,420278,0,1023765,,,,
206446,2022,4320149,4121521,117815,4413942,20283784,,,
206604,2022,91304116,23349677,4284727,82628840,298077237,,,
206613,2022,6124041,2594409,0,4817607,,,,
206695,2022,79392052,6568342,5878067,81863636,217968654,,,
206905,2022,26606,53360,0,5982385,,,,
206914,2022,13595968,2676510,218287,23235533,63170939,,,
206923,2022,2574428,7445776,2075132,7394611,33849054,,,
206941,2022,86064312,6871706,3308345,103594853,217510138,,,
206996,2022,4362057,893704,1841422,7408698,31842423,,,
207041,2022,17477433,4947415,363181,19362379,64593543,,,
207050,2022,3673543,7635809,1392243,9044313,25080773,,,
207069,2022,1935931,5305367,94049,4383222,19544419,,,
207209,2022,9300928,17215626,103846,15342923,69892105,,,
207236,2022,5601473,1104442,1269441,6337850,50872107,,,
207263,2022,37793936,3372101,636920,60774801,129070847,,,
207281,2022,10067824,2302822,0,16730908,50162975,,,
207290,2022,4429773,1576974,0,4882548,31049400,,,
207306,2022,8402007,7533056,0,12650441,42979104,,,
207315,2022,23841423,29221085,1367533,76561477,295025082,,,
207342,2022,71180000,106587000,81916000,268496000,988235000,,,
207351,2022,7344493,721679,172050,6857357,28287202,,,
207388,2022,273118006,91563137,22721176,234245794,951840287,,,
207397,2022,7406245,1469541,352183,15396148,42864588,,,
207449,2022,26099953,3669531,0,37992130,106853027,,,
207500,2022,379340000,146843000,56694000,344479000,1244550000,,,
207564,2022,10122270,3273672,68312,17333020,51064714,,,
207661,2022,13587052,5594483,276086,12821468,50425791,,,
207670,2022,5416749,1524009,592172,23996972,59912804,,,
207722,2022,3901250,679306,1001373,7877865,24828640,,,
207740,2022,3245951,4204735,1127271,6253332,24664063,,,
207847,2022,30843161,5727130,1233558,27212040,80569425,,,
207865,2022,25682167,1898602,2037971,40415356,89589311,,,
207935,2022,12201360,4860239,3237122,55941922,169816824,,,
208035,2022,2524049,737977,240812,6645689,16097367,,,
208053,2022,2335143,0,0,2807328,,,,
208275,2022,5110006,271933,2476694,8192516,32671087,,,
208318,2022,10431918,0,0,29905391,82162895,,,
208390,2022,21936403,28668404,1113801,51976686,172452256,,,
208406,2022,13550389,12262656,993602,31323309,92907832,,,
208415,2022,1631947,1321584,160511,6294887,18744145,,,
208646,2022,19089429,3362232,3525413,17546195,76479310,,,
209038,2022,32370925,22375384,6521376,43507815,157050797,,,
209074,2022,14211239,20842752,3029073,36386406,95833941,,,
209250,2022,11547000,18575341,3446137,24299000,134096000,,,
209490,2022,80745000,411532000,18544000,236933000,3909779000,,,
209506,2022,27302418,773155,3468092,29270242,129621672,,,
209542,2022,354632685,239793919,11875934,336365493,1430748587,,,
209551,2022,410892457,160287938,3087478,314211842,1225728110,,,
209746,2022,59498578,41923873,0,109882811,447012258,,,
209807,2022,170568664,42422538,12858204,180156302,581568588,,,
209940,2022,11310810,2246768,4764712,15823720,81865261,,,
210146,2022,26205441,1466639,612722,37047606,98280677,,,
210155,2022,4641438,4084518,929548,7402304,42040016,,,
210234,2022,6216185,1538674,2763012,9067561,35742142,,,
210270,2022,3985884,1582922,947565,12546312,44072274,,,
210429,2022,24380318,7391252,2105467,31740666,113154533,,,
210605,2022,26924485,47288278,9342375,47152833,173856775,,,
211079,2022,9630123,221972,1280648,6177071,29206247,,,
211307,2022,29483908,0,0,34477674,91488725,,,
211343,2022,9919595,575697,0,12222069,39223380,,,
211608,2022,213,3170303,6284045,5749347,39167499,,,
211927,2022,22048049,1410331,3548501,50421172,112808205,,,
212115,2022,41900043,2173401,5018051,39842346,138580246,,,
212878,2022,43827719,3905687,1138950,53447454,197871681,,,
213020,2022,70616159,9156711,12561482,88597756,231556391,,,
213349,2022,55671283,6514083,11632903,66660407,193476434,,,
213525,2022,27677656,0,0,23393712,79186284,,,
213659,2022,20100962,0,0,18773749,76000447,,,
214041,2022,64814665,7243897,4813317,61222901,177862277,,,
214111,2022,30847492,0,0,34645005,119999381,,,
214379,2022,22554683,0,0,42983581,101819748,,,
214661,2022,0,601649,19874241,0,65150617,,,
215239,2022,24758591,0,0,65627789,216614481,,,
215585,2022,7805545,3458249,2285504,18147290,50130219,,,
215886,2022,812648,0,26656,689815,,,,
216010,2022,43122029,11776542,9759939,53328556,150807989,,,
216038,2022,72552839,801049,7346614,71765436,184266621,,,
216296,2022,9486161,756853,611287,10518460,39402140,,,
216764,2022,161332835,2943506,11659591,128302109,305294597,,,
216825,2022,11357019,8161507,634384,14503877,53438029,,,
217420,2022,49946044,3820520,717543,66576568,182696111,,,
217475,2022,22515554,3805528,11236983,74923945,170576823,,,
217484,2022,267539784,93718491,6646588,157507827,673091412,,,
217615,2022,6901941,3229713,2777110,11358233,29349185,,,
217712,2022,5082905,1650791,2863968,9814886,31940697,,,
217819,2022,169036504,6378315,21929522,90670294,322608389,,,
217837,2022,2907158,3377479,1471183,3213086,15336966,,,
217864,2022,45210949,3715808,5531617,46051266,139304582,,,
217882,2022,511455039,140260084,82659400,336317699,1345859776,,,
217989,2022,3486050,1558758,866544,3682883,18918285,,,
218025,2022,8357664,1804260,4784123,16584041,56087471,,,
218061,2022,21476002,2252662,10511813,33347693,130509501,,,
218113,2022,19832915,11764235,18463650,57222147,121099010,,,
218140,2022,17920411,1795560,11911391,31730029,87208420,,,
218229,2022,14486846,289185,12229680,21644688,78493733,,,
218335,2022,107002699,198171539,10490561,249376994,905193355,,,
218353,2022,37332550,2590077,17621346,46535935,130342731,,,
218487,2022,2679816,687196,4725013,13978396,29395572,,,
218520,2022,8837214,4029526,8998213,20730487,60785335,,,
218645,2022,19790675,2228942,8071202,29065072,75275535,,,
